Model,Scenario,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category,Category_name
AIM/CGE 2.1,EMF33_Med2C_nobeccs,500.2481,603.153,536.486,592.645,679.393,735.077,739.5265,797.4124,851.0085,897.1041,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_nofuel,500.2481,602.7638,530.655,572.7787,657.6839,701.2182,690.9888,747.7186,801.044,846.9605,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_none,500.0276,601.6666,525.1827,559.8055,638.005,671.8072,645.1914,695.6066,743.6061,785.1154,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_WB2C_cost100,500.2261,602.817,532.5069,534.047,628.0609,696.8267,670.1458,729.596,788.3847,839.4303,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_WB2C_full,500.2481,603.153,536.6173,547.2589,652.8136,729.1419999999997,716.2136,779.7682,842.7669,898.1166,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_hi_full,500.2481,612.7067,607.3177,657.3717,708.4725,812.0932,877.7508,902.301,891.8402,853.4307,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_hi_none,500.0276,611.706,602.2502,642.2545,682.3997,770.1703,827.7439999999997,850.5286,840.9089,798.1356,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_lo_full,500.2481,612.7067,638.553,701.5975,741.0118,781.8818,837.4137,940.5601,1011.4978,1040.3528,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_lo_none,500.0276,611.706,634.2093,689.8353,721.3516,751.35,795.9525,892.095,956.8723,979.6845,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_15D_LowCarbonTransportPolicy,490.0043,582.0503,480.9576,501.0613,621.2731,706.5044,749.0627,762.3963,727.0109,671.6295,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_15D_NoTransportPolicy,495.2828,594.1727,495.7887,521.1995,648.3469,734.6752,759.2007,749.8086,690.6621,616.5741,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_2D_LowCarbonTransportPolicy,490.0043,582.0503,513.9584,583.6847,633.7469,692.6177,748.0966,787.007,803.5397,787.9521,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_2D_NoTransportPolicy,495.2828,594.1727,528.9007,613.3569,682.7203,748.0587,798.2293,821.308,821.2187,784.3615,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_Baseline_LowCarbonTransportPolicy,490.1462,587.243,673.7028,745.3112,784.7703,829.4119999999997,890.8674,954.7603,994.2608,1023.5849,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_Baseline_NoTransportPolicy,495.4244,602.9253,700.9083,782.7413,830.6478,886.4883,958.2646,1033.4555,1078.6916,1120.9274,failed-vetting,failed-vetting
AIM/CGE 2.2,EN_INDCi2030_1000f,513.0687,610.4348,650.4326,569.1344,631.6506,643.9515,684.0192,712.8187,734.1117,751.6795,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_INDCi2030_1200,513.0687,610.4348,650.4326,572.6995,637.8951,650.6798,683.9234,702.7207,719.6682,732.9352,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1200f,513.0687,610.4348,650.4326,594.5075,661.831,661.3767,698.3704,732.3836,750.503,764.2956,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1400,513.0687,610.4348,650.4326,607.1259,672.7068,682.1242,707.0383,731.4525,743.4873,751.1239,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1400f,513.0687,610.4348,650.4326,625.8829,678.1152,687.0551,705.453,743.0845,765.2971,775.6729,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1600,513.0687,610.4348,650.4326,638.8816,681.4083,689.1281,701.7071,740.7914,750.546,757.0752,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1600f,513.0687,610.4348,650.4326,647.9238,683.742,692.7082,700.4374,737.4711,761.526,769.893,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1800,513.0687,610.4348,650.4326,659.7275,684.4607,698.1301,704.8413,737.1729,755.9554,761.3519,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1800f,513.0687,610.4348,650.4326,659.7275,684.4607,698.1301,704.8413,737.1729,755.9554,761.3519,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_800f,513.0687,610.4348,650.4326,561.6275,613.5712,652.5631,682.8829,707.762,729.8854,748.1027,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_INDCi2030_900f,513.0687,610.4348,650.4326,561.7571,621.3084,644.6653,683.2174,708.0737,730.3525,748.543,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_INDCi2100,513.0687,610.4348,650.4326,688.286,708.3767,724.1339,744.9341,766.164,782.7068,795.2641,C6,C6: limit warming to 3°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1000,513.0687,610.4348,539.4104,630.375,650.3612,661.0324,691.9337,708.5239,724.4164,737.0297,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_1000f,513.0687,610.4348,568.1759,648.4291,666.9035,670.0728,703.6854,736.5113,751.007,768.6658,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_1200,513.0687,610.4348,564.5474,647.0311,666.3325,668.0854,703.6995,723.811,736.9347,746.4819,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_1200f,513.0687,610.4348,585.5544,652.9207,671.5304,679.8185,702.444,737.6021,759.3051,775.0329,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1400,513.0687,610.4348,585.6214,653.3139,672.5067,682.1167,701.9157,734.6985,745.9343,753.1225,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1400f,513.0687,610.4348,590.9951,653.9294,673.7852,685.7841,699.319,735.5366,759.4418,770.439,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1600,513.0687,610.4348,600.6884,655.3185,675.3943,691.6976,704.7317,735.2828,754.3994,760.2473,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1600f,513.0687,610.4348,600.6884,655.3185,675.3943,691.6976,704.7317,735.2828,757.0707,762.7291,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1800,513.0687,610.4348,607.6927,656.6673,676.8599,697.3686,708.9466,733.5831,749.4058,754.5248,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1800f,513.0687,610.4348,607.6927,656.6673,676.8599,697.3686,708.9466,733.5831,749.4058,754.5248,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_300f,513.0687,610.4348,504.9668,576.457,610.6999,645.9732,673.3688,699.5472,724.1365,745.6881,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
AIM/CGE 2.2,EN_NPi2020_400f,513.0687,610.4348,507.7978,588.6081,605.7376,642.7591,675.1447,699.4106,725.016,746.3861,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
AIM/CGE 2.2,EN_NPi2020_500f,513.0687,610.4348,515.3333,598.4901,614.1788,647.7663,682.8075,703.8971,729.5774,750.3141,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
AIM/CGE 2.2,EN_NPi2020_600,513.0687,610.4348,504.9668,567.2065,616.9403,637.5912,661.5093,682.5004,701.8847,719.0867,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
AIM/CGE 2.2,EN_NPi2020_600f,513.0687,610.4348,524.9995,615.0111,631.2664,652.8725,689.3335,710.0648,734.1956,754.2353,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
AIM/CGE 2.2,EN_NPi2020_700,513.0687,610.4348,504.9668,580.1636,608.7436,637.3845,661.0139,682.3637,702.4457,719.6494,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_700f,513.0687,610.4348,536.3767,627.5037,646.774,660.2922,695.7749,718.2063,739.5631,758.8239,C3,C3: limit warming to 2°C (>67%)
